nombre,clasificac,ubicacion,barrio,comuna,area,perimeter,Score,Reviews,Descripcion,Direccion,CLASE
PLAZA JUAN TRONCONI,PLAZA,TILCARA 3277/87 Y DEL BARCO CENTENERA 3422,NUEVA POMPEYA,4.0,293.053,0.0,,94.0,PARQUE,AV. DEL BARCO CENTENERA 3412,PARQUES
PLAZA BOSQUE HOMENAJE A LAS VICTIMAS DE CROMAÑON,PLAZA,"FIGUEROA ALCORTA, PRES., AV. - DORREGO AV - CARCANO RAMON - JULIO A. NOBLE (EX GUERRICO)",PALERMO,14.0,8778.313,473.446,,,,,
PLAZA MONTE CASTRO,PLAZA,"MERCEDES - MIRANDA - GUALEGUAYCHU - GONZALEZ, ELPIDIO",MONTE CASTRO,10.0,8417.893,0.0,4.3,2670.0,,,
PLAZA HOLANDA,PLAZA,"ISABEL, INFANTA, AV. - IRAOLA, AV. - MONTT, PEDRO, PRES., AV. - DEL LIBERTADOR, AV.",PALERMO,14.0,27830.01,5427.365,,317.0,PARQUE,"3649, AV. DEL LIBERTADOR 3601",PLAZAS
EL ROSEDAL (PLAZA HOLANDA),PLAZA,"ISABEL, INFANTA, AV. - IRAOLA, AV. - MONTT, PEDRO, PRES., AV.",PALERMO,14.0,60954.836,12464.173,4.7,34003.0,,,
PLAZA JAIME YANKELEVICH,PLAZA,RUY DIAZ DE GUZMAN Y PINZON,BARRACAS,4.0,422.311,0.0,,25.0,PARQUE,"C1287ACC, PINZON 1301-1395",PATIOS
PLAZA GUILLERMO Y ALFREDO BARBIERI,PLAZA,LUNA - LOS PATOS - PEDRO CHUTRO - MOSTESQUIEU,PARQUE PATRICIOS,4.0,4128.62,508.31,,153.0,PARQUE ESTATAL,"FEI, LUNA 301-317",PLAZAS
PLAZA REPUBLICA ARABE DE EGIPTO,PLAZA,SARMIENTO AV - ALCORTA FIGUEROA AV - CASARES AV,PALERMO,14.0,21255.788,0.0,,302.0,PARQUE,·,PLAZAS
LAGO DE REGATAS ERNESTO JAIMOVICH,PLAZA,ERNESTO TORNQUIST -  BELLO ANDRES,PALERMO,14.0,55904.723,0.0,4.7,238.0,,,
LUCILA YACONIS,CANTERO CENTRAL,"COMODORO RIVADAVIA, AV.  - 3 DE FEBRERO - PAROISSIEN",NUÑEZ,13.0,151.077,9900.0,4.5,62.0,PARQUE,AV. COMODORO MARTIN RIVADAVIA 1810,PLAZOLETAS
CARLOS THAYS (JARDIN BOTANICO),JARDIN BOTANICO,"SANTA FE, AV. - LAS HERAS, GRAL. AV. - MALABIA",PALERMO,14.0,49868.072,0.0,4.6,34705.0,,,
PQUE. POLIDEP. PDTE. JULIO A. ROCA,PARQUE,,VILLA SOLDATI,8.0,794299.938,0.0,4.5,4122.0,,,
PQUE. NATURAL LAGO LUGANO,PARQUE,,VILLA SOLDATI,8.0,155722.702,0.0,,180.0,,,
PARQUE DE LAS CIENCIAS,PARQUE,"GODOY CRUZ, PARAGUAY, SOLER Y VIAS DEL FFCC SAN MARTIN",PALERMO,14.0,8896.076,0.0,4.6,1545.0,,,
PLAZA ING. FELIX AGUILAR,PLAZA,"ALSINA, VALENTIN, AV. - CAZADORES - LA PAMPA - DRAGONES",BELGRANO,13.0,12824.397,0.0,4.2,929.0,,,
PLAZA REPUBLICA DE MEXICO,PLAZA,"FIGUEROA ALCORTA, PRES., AV. - LA PAMPA - ALSINA, VALENTIN, AV. - CASTAÑEDA",BELGRANO,13.0,7138.766,0.0,4.3,35.0,,,
CANCHA AUXILIAR ABIERTA - CLUB ATL. BOCA JUNIORS,PLAZA,MARTIN RODRIGUEZ - JUAN MANUEL BLANES - PALOS - 20 DE SEPTIEMBRE,BOCA,4.0,12103.441,0.0,4.5,643.0,,,
CANCHA AUXILIAR ABIERTA - CLUB ATL. BOCA JUNIORS,PLAZA,MARTIN RODRIGUEZ - ARZOBISPO ESPINOSA - PALOS - 20 DE SEPTIEMBRE,BOCA,4.0,7791.312,0.0,4.5,643.0,,,
PLAZOLETA 11 DE NOVIEMBRE DE 1859,PLAZOLETA,DIRECTORIO AV 2600 - ITALIA - VARELA AV,FLORES,7.0,1484.303,0.0,4.0,957.0,PARQUE,AV. DIRECTORIO 2600,PLAZOLETAS
PARQUE SANTOJANNI,PARQUE,"DE LA TORRE, LISANDRO, AV. - PATRON - ACASSUSO - RUCCI, JOSE I.",LINIERS,9.0,22538.924,0.0,,654.0,PARQUE,"899, C1408GYQ, MURGUIONDO 801",PARQUES
PLAZOLETA MARTIN PESCADOR,PLAZOLETA,"MARTIN PESCADOR Y VILARDEBO, TEODORO",VILLA DEL PARQUE,11.0,504.008,0.0,4.2,12.0,PARQUE,MARTIN PESCADOR 2128,PLAZOLETAS
PLAZOLETA ARCO VERDE,PLAZOLETA,MARTIN PESCADOR 2300,VILLA DEL PARQUE,11.0,297.392,0.0,4.5,16.0,PARQUE,UNNAMED ROAD,PLAZOLETAS
EL CAMPITO,CANTERO CENTRAL,FFCC SAN MARTIN (ESTACION DEVOTO) - FERNANDEZ DE ENCISO - SEGUROLA,VILLA DEVOTO,11.0,12656.383999999998,0.0,,,,,
PLAZA BARRIO GRAL MANUEL SAVIO,PLAZA,AV CNEL ROCA - AV LARRAZABAL - AV SOLDADO DE LA FRONTERA,VILLA LUGANO,8.0,17155.869,0.0,,,,,
PARQUE ELCANO DE CHACARITA (NO OFICIAL),PARQUE,AV ELCANO - CALDAS - STEPHENSON - CEMENTERIO DE LA CHACARITA,CHACARITA,15.0,14305.378,2609.953,4.6,652.0,,,
PLAZA CLEMENTE,PLAZA,CONDE - CONCEPCION ARENAL - GRAL ENRIQUE MARTINEZ - DORREGO,COLEGIALES,13.0,4186.393,1045.944,,414.0,PARQUE,·,PLAZAS
PLAZA BELGICA,PLAZA,"CASTILLA, RAMON, MCAL. -  AGUADO, ALEJANDRO M. - PROPIEDAD PARTICULAR - FIGUEROA ALCORTA, PRES., AV.",PALERMO,14.0,1169.813,260.05400000000003,,13.0,PARQUE,"C1425CKX, AV. PRES. FIGUEROA ALCORTA 3102-3200",PLAZAS
PADRE GASPAR CAÑADA,CANTERO CENTRAL,"DEL CAMPO, AV.  E/ PAZ SOLDAN Y GARMENDIA",PATERNAL,15.0,631.529,9900.0,3.5,4.0,PARQUE LOCAL,,PLAZOLETAS
PREDIO VILLA OLIMPICA (NO OFICIAL),PLAZOLETA,VILLA OLIMPICA: AV ESCALADA ENTRE AV FERNANDEZ DE LA CRUZ Y AV CNEL ROCA,VILLA SOLDATI,8.0,3456.052,0.0,5.0,1.0,,,
PREDIO VILLA OLIMPICA (NO OFICIAL),PLAZOLETA,VILLA OLIMPICA: AV ESCALADA ENTRE AV FERNANDEZ DE LA CRUZ Y AV CNEL ROCA,VILLA SOLDATI,8.0,16872.546000000002,0.0,5.0,1.0,,,
PREDIO VILLA OLIMPICA (NO OFICIAL),PLAZOLETA,VILLA OLIMPICA: AV ESCALADA ENTRE AV FERNANDEZ DE LA CRUZ Y AV CNEL ROCA,VILLA SOLDATI,8.0,4461.248,0.0,5.0,1.0,,,
PREDIO VILLA OLIMPICA (NO OFICIAL),PLAZOLETA,VILLA OLIMPICA: AV ESCALADA ENTRE AV FERNANDEZ DE LA CRUZ Y AV CNEL ROCA,VILLA SOLDATI,8.0,2889.8340000000007,0.0,5.0,1.0,,,
PARQUE DE LA ESTACION,PARQUE,PERON JUAN DOMINGO - ANCHORENA TOMAS - VIAS DEL FFCC SARMIENTO - DIAZ VELEZ AV - GALLO,BALVANERA,3.0,4749.632000000001,0.0,,1298.0,PARQUE,"PRES. TTE. GRAL. JUAN DOMINGO PERON 3326, B1613AUT",PARQUES
PLAZA MITRE,PLAZA,"DEL LIBERTADOR, AV. - REPUBLICA DEL LIBANO - ARJONILLA - AGÜERO",RECOLETA,2.0,7656.135,0.0,,2451.0,PARQUE,AV. DEL LIBERTADOR,PARQUES
PLAZA JARDIN DE LA RECOLETA,PLAZA,PLAZA UBICADA POR ENCIMA DEL CENTRO DE EXPOSICIONES Y CONVENCIONES DE LA CIUDAD AUTONOMA DE BUENOS AIRES,RECOLETA,2.0,9484.807,0.0,4.5,41.0,,,
PARQUE DEL BAJO,PARQUE,MADERO EDUARDO AV - PERON JUAN DOMINGO TTE - ROSALES AV - ALEM LEANDRO AV - PASEO COLON AV,,0.0,11821.139,0.0,,9.0,PARQUE LOCAL,,PARQUES
